Date,BLK,^GSPC
2017-11-13 00:00:00+00:00,388.53985595703125,2584.840087890625
2017-11-14 00:00:00+00:00,393.0007629394531,2578.8701171875
2017-11-15 00:00:00+00:00,393.04241943359375,2564.6201171875
2017-11-16 00:00:00+00:00,395.9830017089844,2585.639892578125
2017-11-17 00:00:00+00:00,395.95794677734375,2578.85009765625
2017-11-20 00:00:00+00:00,396.6095275878906,2582.139892578125
2017-11-21 00:00:00+00:00,402.1145935058594,2599.030029296875
2017-11-22 00:00:00+00:00,400.093017578125,2597.080078125
2017-11-24 00:00:00+00:00,400.7613525390625,2602.419921875
2017-11-27 00:00:00+00:00,402.6158752441406,2601.419921875
2017-11-28 00:00:00+00:00,411.8885498046875,2627.0400390625
2017-11-29 00:00:00+00:00,418.3709716796875,2626.070068359375
2017-11-30 00:00:00+00:00,418.6800842285156,2647.580078125
2017-12-01 00:00:00+00:00,421.5262145996094,2642.219970703125
2017-12-04 00:00:00+00:00,431.1138916015625,2639.43994140625
2017-12-05 00:00:00+00:00,429.9554138183594,2629.570068359375
2017-12-06 00:00:00+00:00,429.7034912109375,2629.27001953125
2017-12-07 00:00:00+00:00,430.19879150390625,2636.97998046875
2017-12-08 00:00:00+00:00,432.78460693359375,2651.5
2017-12-11 00:00:00+00:00,429.96368408203125,2659.989990234375
2017-12-12 00:00:00+00:00,434.66534423828125,2664.110107421875
2017-12-13 00:00:00+00:00,430.3163146972656,2662.85009765625
2017-12-14 00:00:00+00:00,425.4468994140625,2652.010009765625
2017-12-15 00:00:00+00:00,429.74542236328125,2675.81005859375
2017-12-18 00:00:00+00:00,435.6139221191406,2690.159912109375
2017-12-19 00:00:00+00:00,433.061767578125,2681.469970703125
2017-12-20 00:00:00+00:00,431.9955139160156,2679.25
2017-12-21 00:00:00+00:00,431.1895446777344,2684.570068359375
2017-12-22 00:00:00+00:00,429.9554138183594,2683.340087890625
2017-12-26 00:00:00+00:00,431.2986145019531,2680.5
2017-12-27 00:00:00+00:00,431.80230712890625,2682.6201171875
2017-12-28 00:00:00+00:00,434.8751525878906,2687.5400390625
2017-12-29 00:00:00+00:00,431.2901916503906,2673.610107421875
2018-01-02 00:00:00+00:00,427.310791015625,2695.81005859375
2018-01-03 00:00:00+00:00,431.8191833496094,2713.06005859375
2018-01-04 00:00:00+00:00,437.5197448730469,2723.989990234375
2018-01-05 00:00:00+00:00,441.2474670410156,2743.14990234375
2018-01-08 00:00:00+00:00,444.5385437011719,2747.7099609375
2018-01-09 00:00:00+00:00,448.2745361328125,2751.2900390625
2018-01-10 00:00:00+00:00,446.2847900390625,2748.22998046875
2018-01-11 00:00:00+00:00,451.6160888671875,2767.56005859375
2018-01-12 00:00:00+00:00,466.4007263183594,2786.239990234375
2018-01-16 00:00:00+00:00,472.67218017578125,2776.419921875
2018-01-17 00:00:00+00:00,484.0144958496094,2802.56005859375
2018-01-18 00:00:00+00:00,486.2897644042969,2798.030029296875
2018-01-19 00:00:00+00:00,495.5586242675781,2810.300048828125
2018-01-22 00:00:00+00:00,498.0771789550781,2832.969970703125
2018-01-23 00:00:00+00:00,495.0716552734375,2839.1298828125
2018-01-24 00:00:00+00:00,493.38409423828125,2837.5400390625
2018-01-25 00:00:00+00:00,483.16668701171875,2839.25
2018-01-26 00:00:00+00:00,492.65362548828125,2872.8701171875
2018-01-29 00:00:00+00:00,482.2599792480469,2853.530029296875
2018-01-30 00:00:00+00:00,472.07598876953125,2822.429931640625
2018-01-31 00:00:00+00:00,471.6647033691406,2823.81005859375
2018-02-01 00:00:00+00:00,474.5107727050781,2821.97998046875
2018-02-02 00:00:00+00:00,460.3474426269531,2762.1298828125
2018-02-05 00:00:00+00:00,440.7436828613281,2648.93994140625
2018-02-06 00:00:00+00:00,449.3491516113281,2695.139892578125
2018-02-07 00:00:00+00:00,446.8641357421875,2681.659912109375
2018-02-08 00:00:00+00:00,427.6549072265625,2581.0
2018-02-09 00:00:00+00:00,437.8388977050781,2619.550048828125
2018-02-12 00:00:00+00:00,441.087890625,2656.0
2018-02-13 00:00:00+00:00,437.6372985839844,2662.93994140625
2018-02-14 00:00:00+00:00,453.3119201660156,2698.6298828125
2018-02-15 00:00:00+00:00,453.90802001953125,2731.199951171875
2018-02-16 00:00:00+00:00,454.2856750488281,2732.219970703125
2018-02-20 00:00:00+00:00,455.54510498046875,2716.260009765625
2018-02-21 00:00:00+00:00,456.3511047363281,2701.330078125
2018-02-22 00:00:00+00:00,452.9678039550781,2703.9599609375
2018-02-23 00:00:00+00:00,461.5479431152344,2747.300048828125
2018-02-26 00:00:00+00:00,473.48651123046875,2779.60009765625
2018-02-27 00:00:00+00:00,464.0835266113281,2744.280029296875
2018-02-28 00:00:00+00:00,461.279296875,2713.830078125
2018-03-01 00:00:00+00:00,449.6514587402344,2677.669921875
2018-03-02 00:00:00+00:00,451.3305969238281,2691.25
2018-03-05 00:00:00+00:00,457.7783508300781,2720.93994140625
2018-03-06 00:00:00+00:00,463.0787353515625,2728.1201171875
2018-03-07 00:00:00+00:00,462.0406188964844,2726.800048828125
2018-03-08 00:00:00+00:00,467.07098388671875,2738.969970703125
2018-03-09 00:00:00+00:00,487.15020751953125,2786.570068359375
2018-03-12 00:00:00+00:00,482.6009826660156,2783.02001953125
2018-03-13 00:00:00+00:00,476.07666015625,2765.31005859375
2018-03-14 00:00:00+00:00,471.7721862792969,2749.47998046875
2018-03-15 00:00:00+00:00,470.90277099609375,2747.330078125
2018-03-16 00:00:00+00:00,475.7391662597656,2752.010009765625
2018-03-19 00:00:00+00:00,467.4424133300781,2712.919921875
2018-03-20 00:00:00+00:00,470.5567626953125,2716.93994140625
2018-03-21 00:00:00+00:00,476.16107177734375,2711.929931640625
2018-03-22 00:00:00+00:00,455.280029296875,2643.68994140625
2018-03-23 00:00:00+00:00,439.84295654296875,2588.260009765625
2018-03-26 00:00:00+00:00,456.377197265625,2658.550048828125
2018-03-27 00:00:00+00:00,449.1103210449219,2612.6201171875
2018-03-28 00:00:00+00:00,445.6666564941406,2605.0
2018-03-29 00:00:00+00:00,457.2213439941406,2640.8701171875
2018-04-02 00:00:00+00:00,438.04522705078125,2581.8798828125
2018-04-03 00:00:00+00:00,446.25750732421875,2614.449951171875
2018-04-04 00:00:00+00:00,452.6553649902344,2644.68994140625
2018-04-05 00:00:00+00:00,454.4191589355469,2662.840087890625
2018-04-06 00:00:00+00:00,438.8216857910156,2604.469970703125
2018-04-09 00:00:00+00:00,439.85137939453125,2613.159912109375
2018-04-10 00:00:00+00:00,450.67181396484375,2656.8701171875
2018-04-11 00:00:00+00:00,443.370849609375,2642.18994140625
2018-04-12 00:00:00+00:00,449.869873046875,2663.989990234375
2018-04-13 00:00:00+00:00,442.9152526855469,2656.300048828125
2018-04-16 00:00:00+00:00,442.9826354980469,2677.840087890625
2018-04-17 00:00:00+00:00,444.662353515625,2706.389892578125
2018-04-18 00:00:00+00:00,441.6069641113281,2708.639892578125
2018-04-19 00:00:00+00:00,443.1598205566406,2693.1298828125
2018-04-20 00:00:00+00:00,442.6197204589844,2670.139892578125
2018-04-23 00:00:00+00:00,438.7626647949219,2670.2900390625
2018-04-24 00:00:00+00:00,433.5719909667969,2634.56005859375
2018-04-25 00:00:00+00:00,432.3227233886719,2639.39990234375
2018-04-26 00:00:00+00:00,441.1849670410156,2666.93994140625
2018-04-27 00:00:00+00:00,442.8139343261719,2669.909912109375
2018-04-30 00:00:00+00:00,440.15521240234375,2648.050048828125
2018-05-01 00:00:00+00:00,437.17584228515625,2654.800048828125
2018-05-02 00:00:00+00:00,434.4919128417969,2635.669921875
2018-05-03 00:00:00+00:00,431.8586120605469,2629.72998046875
2018-05-04 00:00:00+00:00,439.22686767578125,2663.419921875
2018-05-07 00:00:00+00:00,441.92767333984375,2672.6298828125
2018-05-08 00:00:00+00:00,438.8301696777344,2671.919921875
2018-05-09 00:00:00+00:00,448.46881103515625,2697.7900390625
2018-05-10 00:00:00+00:00,452.6129455566406,2723.070068359375
2018-05-11 00:00:00+00:00,456.1324157714844,2727.719970703125
2018-05-14 00:00:00+00:00,455.56695556640625,2730.1298828125
2018-05-15 00:00:00+00:00,450.0386962890625,2711.449951171875
2018-05-16 00:00:00+00:00,450.62109375,2722.4599609375
2018-05-17 00:00:00+00:00,452.0390625,2720.1298828125
2018-05-18 00:00:00+00:00,454.4950866699219,2712.969970703125
